1	0	0	12	a3	106	19656065	菊花一紧	0	0	1	0	2024-11-02 16:30:25
1	0	0	12	a3	104	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:30:25
1	0	0	12	a3	109	19656065	树敌如林	0	0	1	0	2024-11-02 16:30:25
1	0	0	12	a3	107	19656065	逆蝶	0	0	1	0	2024-11-02 16:30:25
1	0	0	12	a3	105	19656065	炙莲	0	0	1	0	2024-11-02 16:30:25
1	0	0	12	a3	108	19656065	战神项羽	0	0	1	0	2024-11-02 16:30:25
1	0	0	12	a3	106	19656065	极炫罪恶	0	0	1	0	2024-11-02 16:30:28
1	0	0	12	a3	104	19656065	奢魂奇	0	0	1	0	2024-11-02 16:30:28
1	0	0	12	a3	109	19656065	白爷爷	0	0	1	0	2024-11-02 16:30:28
1	0	0	12	a3	107	19656065	空歡喜	0	0	1	0	2024-11-02 16:30:31
1	0	0	12	a3	105	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:30:31
1	0	0	12	a3	108	19656065	流氓家族	0	0	1	0	2024-11-02 16:30:31
1	0	0	12	a3	106	19656065	宝宝怕冷	0	0	1	0	2024-11-02 16:30:31
1	0	0	12	a3	109	19656065	宣战天下	0	0	1	0	2024-11-02 16:30:31
1	0	0	12	a3	107	19656065	眉舞贱人曾	0	0	1	0	2024-11-02 16:30:34
1	0	0	12	a3	105	19656065	雨怨	0	0	1	0	2024-11-02 16:30:34
1	0	0	12	a3	108	19656065	弑神灭佛	0	0	1	0	2024-11-02 16:30:37
1	0	0	12	a3	106	19656065	黑龙江二哥	0	0	1	0	2024-11-02 16:30:37
1	0	0	12	a3	109	19656065	暴刚哥	0	0	1	0	2024-11-02 16:30:37
1	0	0	12	a3	107	19656065	承诺	0	0	1	0	2024-11-02 16:30:37
1	0	0	12	a3	105	19656065	嗨爆全球	0	0	1	0	2024-11-02 16:30:37
1	0	0	12	a3	108	19656065	太阳是我搓圆德	0	0	1	0	2024-11-02 16:30:40
1	0	0	12	a3	106	19656065	专治吹牛逼	0	0	1	0	2024-11-02 16:30:40
1	0	0	12	a3	109	19656065	夺掵書珄	0	0	1	0	2024-11-02 16:30:40
1	0	0	12	a3	107	19656065	爆头战	0	0	1	0	2024-11-02 16:30:43
1	0	0	12	a3	105	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-11-02 16:30:43
1	0	0	12	a3	110	19656065	金帝	0	0	1	0	2024-11-02 16:30:43
1	0	0	12	a3	108	19656065	懂事	0	0	1	0	2024-11-02 16:30:43
1	0	0	12	a3	106	19656065	沫陌、	0	0	1	0	2024-11-02 16:30:43
1	0	0	12	a3	109	19656065	獨緣兲使	0	0	1	0	2024-11-02 16:30:43
1	0	0	12	a3	107	19656065	驕傲妖精	0	0	1	0	2024-11-02 16:30:46
1	0	0	12	a3	105	19656065	打进莲子	0	0	1	0	2024-11-02 16:30:46
1	0	0	12	a3	110	19656065	毒光	0	0	1	0	2024-11-02 16:30:46
1	0	0	12	a3	108	19656065	不吻不泪	0	0	1	0	2024-11-02 16:30:49
1	0	0	12	a3	106	19656065	總統	0	0	1	0	2024-11-02 16:30:49
1	0	0	12	a3	109	19656065	君子坦蛋蛋	0	0	1	0	2024-11-02 16:30:49
1	0	0	12	a3	107	19656065	八嘎丫路	0	0	1	0	2024-11-02 16:30:49
1	0	0	12	a3	105	19656065	太伤自尊	0	0	1	0	2024-11-02 16:30:49
1	0	0	12	a3	110	19656065	爆率爆爆爆	0	0	1	0	2024-11-02 16:30:49
1	0	0	12	a3	108	19656065	蓝风家族	0	0	1	0	2024-11-02 16:30:52
1	0	0	12	a3	106	19656065	回心转意	0	0	1	0	2024-11-02 16:30:52
1	0	0	12	a3	109	19656065	战神霸主	0	0	1	0	2024-11-02 16:30:55
1	0	0	12	a3	107	19656065	局部阴凉	0	0	1	0	2024-11-02 16:30:55
1	0	0	12	a3	105	19656065	天天爱吃包子	0	0	1	0	2024-11-02 16:30:55
1	0	0	12	a3	110	19656065	一念执着	0	0	1	0	2024-11-02 16:30:55
1	0	0	12	a3	108	19656065	九星君	0	0	1	0	2024-11-02 16:30:55
1	0	0	12	a3	106	19656065	痞	0	0	1	0	2024-11-02 16:30:55
1	0	0	12	a3	109	19656065	乱世巨星	0	0	1	0	2024-11-02 16:30:58
1	0	0	12	a3	107	19656065	醉挽	0	0	1	0	2024-11-02 16:30:58
1	0	0	12	a3	105	19656065	吃鸡大队	0	0	1	0	2024-11-02 16:30:58
1	0	0	12	a3	110	19656065	放过自己	0	0	1	0	2024-11-02 16:31:01
1	0	0	12	a3	108	19656065	无忧无虑的梦	0	0	1	0	2024-11-02 16:31:01
1	0	0	12	a3	106	19656065	流氓重现	0	0	1	0	2024-11-02 16:31:01
1	0	0	12	a3	109	19656065	青枳	0	0	1	0	2024-11-02 16:31:01
1	0	0	12	a3	107	19656065	三八	0	0	1	0	2024-11-02 16:31:01
1	0	0	12	a3	105	19656065	娇柔壹队	0	0	1	0	2024-11-02 16:31:01
1	0	0	12	a3	110	19656065	太阳女神	0	0	1	0	2024-11-02 16:31:04
1	0	0	12	a3	108	19656065	琼栏月暖	0	0	1	0	2024-11-02 16:31:04
1	0	0	12	a3	106	19656065	严老贵	0	0	1	0	2024-11-02 16:31:04
1	0	0	12	a3	109	19656065	我的她呦	0	0	1	0	2024-11-02 16:31:07
1	0	0	12	a3	107	19656065	菊花一紧	0	0	1	0	2024-11-02 16:31:07
1	0	0	12	a3	105	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:31:07
1	0	0	12	a3	110	19656065	树敌如林	0	0	1	0	2024-11-02 16:31:07
1	0	0	12	a3	108	19656065	逆蝶	0	0	1	0	2024-11-02 16:31:07
1	0	0	12	a3	106	19656065	炙莲	0	0	1	0	2024-11-02 16:31:07
1	0	0	12	a3	109	19656065	战神项羽	0	0	1	0	2024-11-02 16:31:10
1	0	0	12	a3	107	19656065	极炫罪恶	0	0	1	0	2024-11-02 16:31:10
1	0	0	12	a3	105	19656065	奢魂奇	0	0	1	0	2024-11-02 16:31:10
1	0	0	12	a3	110	19656065	白爷爷	0	0	1	0	2024-11-02 16:31:13
1	0	0	12	a3	108	19656065	空歡喜	0	0	1	0	2024-11-02 16:31:13
1	0	0	12	a3	106	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:31:13
1	0	0	12	a3	109	19656065	流氓家族	0	0	1	0	2024-11-02 16:31:13
1	0	0	12	a3	107	19656065	宝宝怕冷	0	0	1	0	2024-11-02 16:31:13
1	0	0	12	a3	110	19656065	宣战天下	0	0	1	0	2024-11-02 16:31:16
1	0	0	12	a3	108	19656065	眉舞贱人曾	0	0	1	0	2024-11-02 16:31:16
1	0	0	12	a3	106	19656065	雨怨	0	0	1	0	2024-11-02 16:31:16
1	0	0	12	a3	109	19656065	弑神灭佛	0	0	1	0	2024-11-02 16:31:19
1	0	0	12	a3	107	19656065	黑龙江二哥	0	0	1	0	2024-11-02 16:31:19
1	0	0	12	a3	110	19656065	暴刚哥	0	0	1	0	2024-11-02 16:31:19
1	0	0	12	a3	108	19656065	承诺	0	0	1	0	2024-11-02 16:31:19
1	0	0	12	a3	106	19656065	嗨爆全球	0	0	1	0	2024-11-02 16:31:19
1	0	0	12	a3	109	19656065	太阳是我搓圆德	0	0	1	0	2024-11-02 16:31:22
1	0	0	12	a3	107	19656065	专治吹牛逼	0	0	1	0	2024-11-02 16:31:22
1	0	0	12	a3	110	19656065	夺掵書珄	0	0	1	0	2024-11-02 16:31:25
1	0	0	12	a3	108	19656065	爆头战	0	0	1	0	2024-11-02 16:31:25
1	0	0	12	a3	106	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-11-02 16:31:25
1	0	0	12	a3	111	19656065	金帝	0	0	1	0	2024-11-02 16:31:25
1	0	0	12	a3	109	19656065	懂事	0	0	1	0	2024-11-02 16:31:25
1	0	0	12	a3	107	19656065	沫陌、	0	0	1	0	2024-11-02 16:31:25
1	0	0	12	a3	110	19656065	獨緣兲使	0	0	1	0	2024-11-02 16:31:28
1	0	0	12	a3	108	19656065	驕傲妖精	0	0	1	0	2024-11-02 16:31:28
1	0	0	12	a3	106	19656065	打进莲子	0	0	1	0	2024-11-02 16:31:28
1	0	0	12	a3	111	19656065	毒光	0	0	1	0	2024-11-02 16:31:31
1	0	0	12	a3	109	19656065	不吻不泪	0	0	1	0	2024-11-02 16:31:31
1	0	0	12	a3	107	19656065	總統	0	0	1	0	2024-11-02 16:31:31
1	0	0	12	a3	110	19656065	君子坦蛋蛋	0	0	1	0	2024-11-02 16:31:31
1	0	0	12	a3	108	19656065	八嘎丫路	0	0	1	0	2024-11-02 16:31:31
1	0	0	12	a3	106	19656065	太伤自尊	0	0	1	0	2024-11-02 16:31:31
1	0	0	12	a3	111	19656065	爆率爆爆爆	0	0	1	0	2024-11-02 16:31:34
1	0	0	12	a3	109	19656065	蓝风家族	0	0	1	0	2024-11-02 16:31:34
1	0	0	12	a3	107	19656065	回心转意	0	0	1	0	2024-11-02 16:31:34
1	0	0	12	a3	110	19656065	战神霸主	0	0	1	0	2024-11-02 16:31:37
1	0	0	12	a3	108	19656065	局部阴凉	0	0	1	0	2024-11-02 16:31:37
1	0	0	12	a3	106	19656065	天天爱吃包子	0	0	1	0	2024-11-02 16:31:37
1	0	0	12	a3	111	19656065	一念执着	0	0	1	0	2024-11-02 16:31:37
1	0	0	12	a3	109	19656065	九星君	0	0	1	0	2024-11-02 16:31:37
1	0	0	12	a3	107	19656065	痞	0	0	1	0	2024-11-02 16:31:37
1	0	0	12	a3	110	19656065	乱世巨星	0	0	1	0	2024-11-02 16:31:40
1	0	0	12	a3	108	19656065	醉挽	0	0	1	0	2024-11-02 16:31:40
1	0	0	12	a3	106	19656065	吃鸡大队	0	0	1	0	2024-11-02 16:31:40
1	0	0	12	a3	111	19656065	放过自己	0	0	1	0	2024-11-02 16:31:43
1	0	0	12	a3	109	19656065	无忧无虑的梦	0	0	1	0	2024-11-02 16:31:43
1	0	0	12	a3	107	19656065	流氓重现	0	0	1	0	2024-11-02 16:31:43
1	0	0	12	a3	110	19656065	青枳	0	0	1	0	2024-11-02 16:31:43
1	0	0	12	a3	108	19656065	三八	0	0	1	0	2024-11-02 16:31:43
1	0	0	12	a3	106	19656065	娇柔壹队	0	0	1	0	2024-11-02 16:31:43
1	0	0	12	a3	111	19656065	太阳女神	0	0	1	0	2024-11-02 16:31:46
1	0	0	12	a3	109	19656065	琼栏月暖	0	0	1	0	2024-11-02 16:31:46
1	0	0	12	a3	107	19656065	严老贵	0	0	1	0	2024-11-02 16:31:46
1	0	0	12	a3	110	19656065	我的她呦	0	0	1	0	2024-11-02 16:31:49
1	0	0	12	a3	108	19656065	菊花一紧	0	0	1	0	2024-11-02 16:31:49
1	0	0	12	a3	106	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:31:49
1	0	0	12	a3	111	19656065	树敌如林	0	0	1	0	2024-11-02 16:31:49
1	0	0	12	a3	109	19656065	逆蝶	0	0	1	0	2024-11-02 16:31:49
1	0	0	12	a3	107	19656065	炙莲	0	0	1	0	2024-11-02 16:31:49
1	0	0	12	a3	110	19656065	战神项羽	0	0	1	0	2024-11-02 16:31:52
1	0	0	12	a3	126	49656065	来来来	0	0	1	0	2024-11-02 16:31:52
1	0	0	12	a3	108	19656065	极炫罪恶	0	0	1	0	2024-11-02 16:31:52
1	0	0	12	a3	106	19656065	奢魂奇	0	0	1	0	2024-11-02 16:31:52
1	0	0	12	a3	111	19656065	白爷爷	0	0	1	0	2024-11-02 16:31:55
1	0	0	12	a3	109	19656065	空歡喜	0	0	1	0	2024-11-02 16:31:55
1	0	0	12	a3	107	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:31:55
1	0	0	12	a3	110	19656065	流氓家族	0	0	1	0	2024-11-02 16:31:55
1	0	0	12	a3	108	19656065	宝宝怕冷	0	0	1	0	2024-11-02 16:31:55
1	0	0	12	a3	111	19656065	宣战天下	0	0	1	0	2024-11-02 16:31:58
1	0	0	12	a3	109	19656065	眉舞贱人曾	0	0	1	0	2024-11-02 16:31:58
1	0	0	12	a3	107	19656065	雨怨	0	0	1	0	2024-11-02 16:31:58
1	0	0	12	a3	110	19656065	弑神灭佛	0	0	1	0	2024-11-02 16:32:01
1	0	0	12	a3	108	19656065	黑龙江二哥	0	0	1	0	2024-11-02 16:32:01
1	0	0	12	a3	111	19656065	暴刚哥	0	0	1	0	2024-11-02 16:32:01
1	0	0	12	a3	109	19656065	承诺	0	0	1	0	2024-11-02 16:32:01
1	0	0	12	a3	107	19656065	嗨爆全球	0	0	1	0	2024-11-02 16:32:01
1	0	0	12	a3	110	19656065	太阳是我搓圆德	0	0	1	0	2024-11-02 16:32:04
1	0	0	12	a3	108	19656065	专治吹牛逼	0	0	1	0	2024-11-02 16:32:04
1	0	0	12	a3	111	19656065	夺掵書珄	0	0	1	0	2024-11-02 16:32:07
1	0	0	12	a3	109	19656065	爆头战	0	0	1	0	2024-11-02 16:32:07
1	0	0	12	a3	107	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-11-02 16:32:07
1	0	0	12	a3	112	19656065	金帝	0	0	1	0	2024-11-02 16:32:07
1	0	0	12	a3	110	19656065	懂事	0	0	1	0	2024-11-02 16:32:07
1	0	0	12	a3	108	19656065	沫陌、	0	0	1	0	2024-11-02 16:32:07
1	0	0	12	a3	111	19656065	獨緣兲使	0	0	1	0	2024-11-02 16:32:10
1	0	0	12	a3	109	19656065	驕傲妖精	0	0	1	0	2024-11-02 16:32:10
1	0	0	12	a3	107	19656065	打进莲子	0	0	1	0	2024-11-02 16:32:10
1	0	0	12	a3	112	19656065	毒光	0	0	1	0	2024-11-02 16:32:13
1	0	0	12	a3	110	19656065	不吻不泪	0	0	1	0	2024-11-02 16:32:13
1	0	0	12	a3	108	19656065	總統	0	0	1	0	2024-11-02 16:32:13
1	0	0	12	a3	111	19656065	君子坦蛋蛋	0	0	1	0	2024-11-02 16:32:13
1	0	0	12	a3	109	19656065	八嘎丫路	0	0	1	0	2024-11-02 16:32:13
1	0	0	12	a3	107	19656065	太伤自尊	0	0	1	0	2024-11-02 16:32:13
1	0	0	12	a3	112	19656065	爆率爆爆爆	0	0	1	0	2024-11-02 16:32:16
1	0	0	12	a3	110	19656065	蓝风家族	0	0	1	0	2024-11-02 16:32:16
1	0	0	12	a3	108	19656065	回心转意	0	0	1	0	2024-11-02 16:32:16
1	0	0	12	a3	111	19656065	战神霸主	0	0	1	0	2024-11-02 16:32:19
1	0	0	12	a3	109	19656065	局部阴凉	0	0	1	0	2024-11-02 16:32:19
1	0	0	12	a3	107	19656065	天天爱吃包子	0	0	1	0	2024-11-02 16:32:19
1	0	0	12	a3	112	19656065	一念执着	0	0	1	0	2024-11-02 16:32:19
1	0	0	12	a3	110	19656065	九星君	0	0	1	0	2024-11-02 16:32:19
1	0	0	12	a3	108	19656065	痞	0	0	1	0	2024-11-02 16:32:19
1	0	0	12	a3	111	19656065	乱世巨星	0	0	1	0	2024-11-02 16:32:22
1	0	0	12	a3	109	19656065	醉挽	0	0	1	0	2024-11-02 16:32:22
1	0	0	12	a3	107	19656065	吃鸡大队	0	0	1	0	2024-11-02 16:32:22
1	0	0	12	a3	112	19656065	放过自己	0	0	1	0	2024-11-02 16:32:25
1	0	0	12	a3	110	19656065	无忧无虑的梦	0	0	1	0	2024-11-02 16:32:25
1	0	0	12	a3	108	19656065	流氓重现	0	0	1	0	2024-11-02 16:32:25
1	0	0	12	a3	111	19656065	青枳	0	0	1	0	2024-11-02 16:32:25
1	0	0	12	a3	109	19656065	三八	0	0	1	0	2024-11-02 16:32:25
1	0	0	12	a3	107	19656065	娇柔壹队	0	0	1	0	2024-11-02 16:32:25
1	0	0	12	a3	112	19656065	太阳女神	0	0	1	0	2024-11-02 16:32:28
1	0	0	12	a3	110	19656065	琼栏月暖	0	0	1	0	2024-11-02 16:32:28
1	0	0	12	a3	108	19656065	严老贵	0	0	1	0	2024-11-02 16:32:28
1	0	0	12	a3	111	19656065	我的她呦	0	0	1	0	2024-11-02 16:32:31
1	0	0	12	a3	109	19656065	菊花一紧	0	0	1	0	2024-11-02 16:32:31
1	0	0	12	a3	107	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:32:31
1	0	0	12	a3	112	19656065	树敌如林	0	0	1	0	2024-11-02 16:32:31
1	0	0	12	a3	110	19656065	逆蝶	0	0	1	0	2024-11-02 16:32:31
1	0	0	12	a3	108	19656065	炙莲	0	0	1	0	2024-11-02 16:32:31
1	0	0	12	a3	111	19656065	战神项羽	0	0	1	0	2024-11-02 16:32:34
1	0	0	12	a3	109	19656065	极炫罪恶	0	0	1	0	2024-11-02 16:32:34
1	0	0	12	a3	107	19656065	奢魂奇	0	0	1	0	2024-11-02 16:32:34
1	0	0	12	a3	112	19656065	白爷爷	0	0	1	0	2024-11-02 16:32:37
1	0	0	12	a3	110	19656065	空歡喜	0	0	1	0	2024-11-02 16:32:37
1	0	0	12	a3	108	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:32:37
1	0	0	12	a3	111	19656065	流氓家族	0	0	1	0	2024-11-02 16:32:37
1	0	0	12	a3	109	19656065	宝宝怕冷	0	0	1	0	2024-11-02 16:32:37
1	0	0	12	a3	112	19656065	宣战天下	0	0	1	0	2024-11-02 16:32:40
1	0	0	12	a3	110	19656065	眉舞贱人曾	0	0	1	0	2024-11-02 16:32:40
1	0	0	12	a3	108	19656065	雨怨	0	0	1	0	2024-11-02 16:32:40
1	0	0	12	a3	111	19656065	弑神灭佛	0	0	1	0	2024-11-02 16:32:43
1	0	0	12	a3	109	19656065	黑龙江二哥	0	0	1	0	2024-11-02 16:32:43
1	0	0	12	a3	112	19656065	暴刚哥	0	0	1	0	2024-11-02 16:32:43
1	0	0	12	a3	110	19656065	承诺	0	0	1	0	2024-11-02 16:32:43
1	0	0	12	a3	108	19656065	嗨爆全球	0	0	1	0	2024-11-02 16:32:46
1	0	0	12	a3	111	19656065	太阳是我搓圆德	0	0	1	0	2024-11-02 16:32:46
1	0	0	12	a3	109	19656065	专治吹牛逼	0	0	1	0	2024-11-02 16:32:46
1	0	0	12	a3	112	19656065	夺掵書珄	0	0	1	0	2024-11-02 16:32:49
1	0	0	12	a3	110	19656065	爆头战	0	0	1	0	2024-11-02 16:32:49
1	0	0	12	a3	108	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-11-02 16:32:49
1	0	0	12	a3	113	19656065	金帝	0	0	1	0	2024-11-02 16:32:49
1	0	0	12	a3	111	19656065	懂事	0	0	1	0	2024-11-02 16:32:49
1	0	0	12	a3	109	19656065	沫陌、	0	0	1	0	2024-11-02 16:32:49
1	0	0	12	a3	112	19656065	獨緣兲使	0	0	1	0	2024-11-02 16:32:52
1	0	0	12	a3	110	19656065	驕傲妖精	0	0	1	0	2024-11-02 16:32:52
1	0	0	12	a3	108	19656065	打进莲子	0	0	1	0	2024-11-02 16:32:55
1	0	0	12	a3	113	19656065	毒光	0	0	1	0	2024-11-02 16:32:55
1	0	0	12	a3	111	19656065	不吻不泪	0	0	1	0	2024-11-02 16:32:55
1	0	0	12	a3	109	19656065	總統	0	0	1	0	2024-11-02 16:32:55
1	0	0	12	a3	112	19656065	君子坦蛋蛋	0	0	1	0	2024-11-02 16:32:55
1	0	0	12	a3	110	19656065	八嘎丫路	0	0	1	0	2024-11-02 16:32:55
1	0	0	12	a3	108	19656065	太伤自尊	0	0	1	0	2024-11-02 16:32:55
1	0	0	12	a3	113	19656065	爆率爆爆爆	0	0	1	0	2024-11-02 16:32:58
1	0	0	12	a3	111	19656065	蓝风家族	0	0	1	0	2024-11-02 16:32:58
1	0	0	12	a3	109	19656065	回心转意	0	0	1	0	2024-11-02 16:33:01
1	0	0	12	a3	112	19656065	战神霸主	0	0	1	0	2024-11-02 16:33:01
1	0	0	12	a3	110	19656065	局部阴凉	0	0	1	0	2024-11-02 16:33:01
1	0	0	12	a3	108	19656065	天天爱吃包子	0	0	1	0	2024-11-02 16:33:01
1	0	0	12	a3	113	19656065	一念执着	0	0	1	0	2024-11-02 16:33:01
1	0	0	12	a3	111	19656065	九星君	0	0	1	0	2024-11-02 16:33:01
1	0	0	12	a3	109	19656065	痞	0	0	1	0	2024-11-02 16:33:04
1	0	0	12	a3	112	19656065	乱世巨星	0	0	1	0	2024-11-02 16:33:04
1	0	0	12	a3	110	19656065	醉挽	0	0	1	0	2024-11-02 16:33:04
1	0	0	12	a3	108	19656065	吃鸡大队	0	0	1	0	2024-11-02 16:33:07
1	0	0	12	a3	113	19656065	放过自己	0	0	1	0	2024-11-02 16:33:07
1	0	0	12	a3	111	19656065	无忧无虑的梦	0	0	1	0	2024-11-02 16:33:07
1	0	0	12	a3	109	19656065	流氓重现	0	0	1	0	2024-11-02 16:33:07
1	0	0	12	a3	112	19656065	青枳	0	0	1	0	2024-11-02 16:33:07
1	0	0	12	a3	110	19656065	三八	0	0	1	0	2024-11-02 16:33:10
1	0	0	12	a3	108	19656065	娇柔壹队	0	0	1	0	2024-11-02 16:33:10
1	0	0	12	a3	113	19656065	太阳女神	0	0	1	0	2024-11-02 16:33:10
1	0	0	12	a3	111	19656065	琼栏月暖	0	0	1	0	2024-11-02 16:33:13
1	0	0	12	a3	109	19656065	严老贵	0	0	1	0	2024-11-02 16:33:13
1	0	0	12	a3	112	19656065	我的她呦	0	0	1	0	2024-11-02 16:33:13
1	0	0	12	a3	110	19656065	菊花一紧	0	0	1	0	2024-11-02 16:33:13
1	0	0	12	a3	108	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:33:13
1	0	0	12	a3	113	19656065	树敌如林	0	0	1	0	2024-11-02 16:33:13
1	0	0	12	a3	111	19656065	逆蝶	0	0	1	0	2024-11-02 16:33:16
1	0	0	12	a3	109	19656065	炙莲	0	0	1	0	2024-11-02 16:33:16
1	0	0	12	a3	112	19656065	战神项羽	0	0	1	0	2024-11-02 16:33:16
1	0	0	12	a3	110	19656065	极炫罪恶	0	0	1	0	2024-11-02 16:33:19
1	0	0	12	a3	108	19656065	奢魂奇	0	0	1	0	2024-11-02 16:33:19
1	0	0	12	a3	113	19656065	白爷爷	0	0	1	0	2024-11-02 16:33:19
1	0	0	12	a3	111	19656065	空歡喜	0	0	1	0	2024-11-02 16:33:19
1	0	0	12	a3	109	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:33:19
1	0	0	12	a3	112	19656065	流氓家族	0	0	1	0	2024-11-02 16:33:19
1	0	0	12	a3	110	19656065	宝宝怕冷	0	0	1	0	2024-11-02 16:33:22
1	0	0	12	a3	113	19656065	宣战天下	0	0	1	0	2024-11-02 16:33:22
1	0	0	12	a3	111	19656065	眉舞贱人曾	0	0	1	0	2024-11-02 16:33:25
1	0	0	12	a3	109	19656065	雨怨	0	0	1	0	2024-11-02 16:33:25
1	0	0	12	a3	112	19656065	弑神灭佛	0	0	1	0	2024-11-02 16:33:25
1	0	0	12	a3	110	19656065	黑龙江二哥	0	0	1	0	2024-11-02 16:33:25
1	0	0	12	a3	113	19656065	暴刚哥	0	0	1	0	2024-11-02 16:33:28
1	0	0	12	a3	111	19656065	承诺	0	0	1	0	2024-11-02 16:33:28
1	0	0	12	a3	109	19656065	嗨爆全球	0	0	1	0	2024-11-02 16:33:28
1	0	0	12	a3	112	19656065	太阳是我搓圆德	0	0	1	0	2024-11-02 16:33:31
1	0	0	12	a3	110	19656065	专治吹牛逼	0	0	1	0	2024-11-02 16:33:31
1	0	0	12	a3	113	19656065	夺掵書珄	0	0	1	0	2024-11-02 16:33:31
1	0	0	12	a3	111	19656065	爆头战	0	0	1	0	2024-11-02 16:33:31
1	0	0	12	a3	109	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-11-02 16:33:31
1	0	0	12	a3	114	19656065	金帝	0	0	1	0	2024-11-02 16:33:31
1	0	0	12	a3	112	19656065	懂事	0	0	1	0	2024-11-02 16:33:34
1	0	0	12	a3	110	19656065	沫陌、	0	0	1	0	2024-11-02 16:33:34
1	0	0	12	a3	127	49656065	来来来	0	0	1	0	2024-11-02 16:33:34
1	0	0	12	a3	113	19656065	獨緣兲使	0	0	1	0	2024-11-02 16:33:34
1	0	0	12	a3	111	19656065	驕傲妖精	0	0	1	0	2024-11-02 16:33:37
1	0	0	12	a3	109	19656065	打进莲子	0	0	1	0	2024-11-02 16:33:37
1	0	0	12	a3	114	19656065	毒光	0	0	1	0	2024-11-02 16:33:37
1	0	0	12	a3	112	19656065	不吻不泪	0	0	1	0	2024-11-02 16:33:37
